ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation,subsidiary_one_stock,subsidiary_two_stock
"7896000629036","CHUP KUKA TAM 1 REF 2903","E","","28,90","27,75","","","","1","1"
"7896658003547","DECADRON SOL OFT 5ML","E","03 - Preço Controlado Plugpharma","14,93","13,39","","","","1","1"
"7896014140442","TIN LOREAL IMEDIA CASTANHO ESCURO COR 3","E","","23,99","32,15","","","","1","2"
"7899852024790","PO COMP FACIAL VULT FPS90 CLARO 6G","E","","77,90","75,09","","","","2","2"
"7896226109336","VITERGAN ZINCO 15MG C/60 CPR","E","01 - Preço Controlado Plugpharma","149,70","118,45","","","","0","0"
"7896523220352","GN FEXOFENADINA 180MG C/10CPR CIMED","E","BORA VENDER GENÉRICO 3.0","36,59","20,99","","","","1","2"
"7891035010842","STREPSILS MEL/LIMAO C/8 PAST","E","03 - Preço Controlado Plugpharma","14,76","14,39","","","","7","1"
"7896663304646","EUCAPROL 100MG/ML XAROPE 150ML","E","02 - Preço Controlado Plugpharma","39,04","28,29","","","","1","1"
"5702150152169","REXULTI 1MG C/30 CPR REVEST","E","PROPAGADO","293,43","285,19","","","","4","1"
"7891024028353","CR DENTAL COLGATE NEUTRACUCAR 70G","E","","6,90","8,45","","","","1","3"
"7891182830027","ESM RISQUE PEROLA 8ML","D","","4,60","6,99","","","","2","0"
"7896112422235","NOVANLO 5MG C/60 CPR","E","03 - Preço Controlado Plugpharma","229,17","217,66","","","","0","1"
"78906617","CR FACIAL NIVEA 56G","E","","23,90","25,39","","","","7","6"
"8005610325538","PERF GABRIELA SABATINI EAU DE TOILETTE FEMME 30ML","E","","119,90","89,25","","","","0","0"
"7509546666990","ENX BUCAL COLGATE TOTAL 12 GENG REFOR 500ML","E","","24,99","24,55","","","","1","2"
"7891158106453","PEDIALYTE MAX MORANGO 500ML","E","PROPAGADO","18,65","35,99","","Leve 2 e pague R$30,59 cada","","0","0"
"7891317017521","LEMONT 10+5MG C/14 CPR","E","02 - Preço Controlado Plugpharma","102,06","109,79","","","","1","4"
"7897129303890","CETRILAN CR PROTETOR 40G","E","","40,90","32,59","","","","0","2"
"7896658008825","LEVOID 100MCG C/30 CPR","E","03 - Preço Controlado Plugpharma","14,91","14,79","","","","4","1"
"8429420199750","PROT SOLAR ISDIN FOTOULTRA AGE REPAIR FPS50 50ML","E","DERMOCOSMETICOS","158,31","140,29","","","","0","0"
"7891024174135","SH PALMOLVE KIDS TODO TIPO DE CABELO 350ML","D","","16,95","18,59","","","","1","1"
"7891150075306","COND DOVE HIDRAT LISO 400ML","E","","24,90","22,89","","","","2","1"
"7896114313128","REFIL BITUFO CONICO INTERDENTAL 24483","E","","21,90","21,25","","","","1","2"
"887961813586","BONECA BARBIE BAILARINAREF GJL58","E","","59,90","67,05","","","","0","3"
"7896311706549","BARRA PROT WHEY BAR INTEGRALMEDICA CHOCOLATE 30G","D","","5,50","5,69","","","","12","7"
"4005900659705","PROT SOLAR FACIAL NIVEA BEAUTY EXPERT C/COR FPS50 50G","E","","64,90","46,29","","","","0","0"
"7899420503597","PROS HP 2+5MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","133,01","121,29","","","","0","0"
"7898946058871","CR SEBO DE CARNEIRO FASHION TRADICIONAL 200ML","E","","12,90","10,69","","","","3","2"
"7896015523398","COMBODART C/30 CAPS","E","PROPAGADO","119,33","123,84","","","","1","2"
"7896714241104","ASSEPTCARE 1,0% C/30 ML+APLIC","E","SIMILAR PRA VENDER MUITO!","13,82","19,31","","","","0","0"
"7894916502900","CONTRACEP 150MG INJ C/1 AMP 1ML","E","ANTICONCEPCIONAIS","25,30","28,59","","","","1","0"
"7891317424565","GN MELOXICAM 15MG/1,5ML INJ C/1 AMP EURO CX C/5","E","02 - Preço Controlado Plugpharma","42,12","30,19","","","","1","2"
"4006000068527","PROT LABIAL NIVEA ORIGINAL MICKEY 4,8G","E","Ofertas Verão","21,90","23,65","","","","1","2"
"7894916510004","BRAMICAR HCT 40+12,5MG C/30 CPR","E","03 - Preço Controlado Plugpharma","83,91","91,29","","","","4","3"
"7896006291398","LACRIFILM SOL OFT 10ML","B","PROMOÇOES LEVE E PAGUE","28,14","29,99","","","","3","3"
"7891000071625","LEITE NESTLE NAN COMFOR 1 800G","E","LEITE","69,90","63,99","","","","9","12"
"7891317477172","PIEMONTE 5MG C/30 CPR","E","02 - Preço Controlado Plugpharma","61,63","60,19","","","","0","1"
"7896083402557","GAMALINE V 900MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","144,88","152,09","","","","1","0"
"7898029550803","TRIPLIXAM 5+1,25+5MG C/30 CPR","E","02 - Preço Controlado Plugpharma","83,97","81,04","","","","2","5"
"7896699030366","ALIMENATDOR LOLLY +6 REF 7360-01-AZUL","E","","31,99","30,49","","","","0","0"
"7899706135757","PROT SOLAR LOREAL FPS30 120ML","E","","46,90","51,99","","","","2","2"
"7891000249239","KIT KAT NESTLE WHITE BRANCO 41,5G","B","","2,99","5,89","","","","16","11"
"7894916515207","CONDRES 40MG C/90 CPS","E","PROPAGADO","217,41","207,19","","","","2","2"
"7896094203280","RECONTER 15MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","103,52","101,39","","","","0","2"
"7896004821269","GN PITAVASTATINA CALCICA 2MG C/30 CPR REVEST","E","BORA VENDER GENÉRICO 3.0","98,89","60,56","","","","4","1"
"7500435135061","DES AERO MAN OLD SPICE VIP CONFIANCA E AMBAR 150ML","E","","19,50","15,89","","","","3","4"
"7891317026431","ASPI PREV EURO 100MG C/30CPR REVEST","D","02 - Preço Controlado Plugpharma","21,34","18,48","","","","0","0"
"3282770207699","PROT SOLAR ACTINE CLARA F70 40G","E","DERMOCOSMETICOS","78,21","73,39","","","","3","1"
"7896714274027","MIORRELAX C/20 CPR","E","02 - Preço Controlado Plugpharma","10,30","8,59","","","","4","1"
"7896671692100","SH FLORES E VEGETAIS POS QUIMICA 310ML","E","","22,90","23,29","","","","0","0"
"7899852018270","BATOM VULT HIDRA LIPS ROSA INTENSO 3,6G","E","","19,50","22,29","","","","2","2"
"7896241221853","ABLOK 25MG C/30 CPR","E","PROPAGADO","9,00","11,09","","","","5","2"
"7891000284933","LEITE NESTLE NINHO FORT+3 80G","E","LEITE","21,99","24,15","","","","0","0"
"7891317001063","GN ACETILCISTEINA 200MG C/16 ENV EURO","E","03 - Preço Controlado Plugpharma","29,91","24,39","","","","0","2"
"7896637033589","ARPADOL 400MG C/30 CPR REVEST","E","03 - Preço Controlado Plugpharma","98,21","87,19","","","","1","1"
"7891024112861","SAB LIQ PALMOLIVE NUTRIMILK 250ML","D","","14,90","16,05","","","","2","1"
"7896004751771","GN DESOGESTREL GERMED 75MCG C/28 CPR REVEST","B","BORA VENDER GENÉRICO 3.0","14,17","14,59","","","","8","8"
"7892940000324","DES AERO MAN ADIDAS DRY POWER 150ML","E","","13,90","13,99","","Leve 2 e pague R$10,99 cada","","1","0"
"7891150083516","SAB LUX LIQ ESSENCIAS DO BRASIL MAOS FLOR CAJUE 300ML","E","","15,90","11,89","","","","0","0"
"7896658033575","PROTENA C/60 CAPS","E","","198,16","196,79","","","","0","1"
"7896046301101","NEOVITE LUTEIN C/60 CPR","E","","320,41","343,39","","","","0","1"
"7896015530006","CR DENTAL SENSODYNE TRUE WHITE 100G","E","","23,90","22,85","","","","0","0"
"7896281100514","CR HYALUDERMIN 30GR","E","PROPAGADO","93,39","99,99","","","","0","0"
"7891010882983","HIDRAT FACIAL NEUTROGENA HYDRO BOOST GEL 50G","E","","79,89","65,69","","","","1","3"
"7898029550834","TRIPLIXAM 10+2,5+10MG C/30 CPR","D","03 - Preço Controlado Plugpharma","135,15","130,46","","","","2","3"
"7898133137396","HIDRAPLEX PO TUTTI-FUITTI C/1 ENV 27,9","E","SIMILAR PRA VENDER MUITO!","6,49","18,09","","","","3","7"
"7894916512503","CONCARDIO 5MG C/100 CPR REVEST","E","02 - Preço Controlado Plugpharma","239,59","231,27","","","","2","3"
"7896018700383","PERF COLONIA TURMA DA MONICA EXTRA SUAVE 100ML","C","","15,90","16,95","","","","1","3"
"7891150037540","SH SEDA OLEO HIDRATACAO 325ML","E","","10,99","11,35","","","","0","0"
"4005900647498","DES AERO MAN NIVEA DRY FRESH 150ML","E","LEVE E PAGUE PERFUMARIA","12,99","12,65","","","","0","0"
"7898949409939","COND TIO NACHO 415ML","E","","43,50","44,95","","","","2","1"
"7891317484330","GN OLANZAPINA 5MG C/30 CPR EURO","E","BORA VENDER GENÉRICO 3.0","66,89","138,08","","","","0","0"
"7896094210318","COGLIVE 16MG C/60 CAPS","E","01 - Preço Controlado Plugpharma","298,34","303,99","","","","0","0"
"7898524344587","CR PENTEAR SALON LINE BRILHO MAXIMO 1KG","E","","35,50","32,39","","","","2","1"
"7891150065390","SAB LIQ DOVE BABY HIDRATACAO GLICERINADA 400ML","E","","29,90","20,89","","","","3","2"
"7896672201882","BAMIFIX 600MG C/20 DRG","E","02 - Preço Controlado Plugpharma","58,82","60,49","","","","2","0"
"7892953003558","DUTAM 0,5MG+0,4MG C/30 CAPS","E","01 - Preço Controlado Plugpharma","100,96","99,49","","","","2","2"
"7891317003647","GN LEVOFLOXACINO 750MG C/7 CPR REVEST EURO","E","BORA VENDER GENÉRICO 3.0","67,41","44,49","","","","2","2"
"7891653011146","SH COLOR GRECIN 5 PRETO 60ML","E","","24,90","28,49","","","","1","0"
"7892828000620","ORGANONEURO CEREBRAL C/25 DRG","E","03 - Preço Controlado Plugpharma","101,53","96,99","","","","1","1"
"7891721028335","CITONEURIN 5000MCG C/20 DRG","E","03 - Preço Controlado Plugpharma","62,29","52,73","","","","0","0"
"8902220106079","AZUKON MR 30MG C/30 CPR","E","03 - Preço Controlado Plugpharma","18,68","17,06","","","","2","2"
"7898577810817","EMPROL XR 100MG C/30 CPR","E","02 - Preço Controlado Plugpharma","93,58","91,59","","","","0","0"
"7908615062372","TINT COR&TON SEM AMONIA COR 2.0","E","","12,99","21,19","","","","1","2"
"7896523224459","NEVRALGEX C/10 CPR","E","ITENS CESTÃO","4,17","3,09","","","","36","12"
"7908134200415","GYNPRO 200MG C/15 CAPS EXELTIS","E","02 - Preço Controlado Plugpharma","67,41","65,09","","","","0","0"
"7899026400559","ESM COLORAMA BLACK 8ML","E","","4,90","7,05","","","","3","1"
"7891317102012","GN AZITROMICINA DI HIDRATADA 600+200MG SUSP 15ML+DIL EURO","E","03 - Preço Controlado Plugpharma","27,64","32,51","","","","4","2"
"7894916510103","BRASART BCC 160+5MG C/60 CPR REVEST","E","02 - Preço Controlado Plugpharma","172,27","176,79","","","","1","1"
"8002990292092","CR DEPIL VEET PURE & FRESH 100ML","D","","43,50","37,09","","","","1","1"
"7896261019348","CATAFLAM PRO XT EMULGEL 100G","E","PROPAGADO","74,27","81,19","","","","2","2"
"7891033554447","TONICO EUDORA SIAGE DERMOHAIR RESISTENCIA ANTIQUEDA 100ML","D","","98,90","92,99","","","","0","0"
"7896006280507","TOPCOID 5MG/G GEL 40G","C","SIMILAR PRA VENDER MUITO!","28,98","21,39","","","","4","8"
"7702031610823","CR ASSADURA DESITIN CREAMY 57G","E","","42,90","46,59","","","","1","1"
"7898948648698","ANDROGEL 16,2MG/G GEL 88G","E","02 - Preço Controlado Plugpharma","281,73","253,60","","","","0","1"
"7896512954077","COND INF GRANADO BEBE  CAMOM C/250 ML","E","","24,90","23,25","","","","1","2"
"7891268402018","BENALET MENTA C/12 PAST","E","PROPAGADO","34,79","37,09","","","","3","3"
"8718951213524","CR DENTAL ELMEX SENSITIVE 110G","E","","29,90","29,25","","","","4","4"
"7898158693112","BENATUX FRAMBOESA C/12 PAST","E","02 - Preço Controlado Plugpharma","20,74","13,19","","","","1","1"
"5702150152176","REXULTI 2MG C/30 CPR","E","01 - Preço Controlado Plugpharma","406,41","390,29","","","","1","1"
"7899706172127","LEAVE IN DERCOS RENOVA PONTAS KERA-SOLUTI 50ML","E","DERMOCOSMETICOS","83,97","76,19","","","","0","0"
"7891317028244","GN TROMETAMOL CETOROLACO 10MG C/20 CPR SUBL","E","02 - Preço Controlado Plugpharma","42,64","35,49","","","","2","4"
"7896637025362","POSTEC POM 20G","E","PROPAGADO","118,19","118,59","","","","2","4"
"7891317004088","PRENI 5MG C/20 CPR","E","02 - Preço Controlado Plugpharma","18,92","17,89","","","","0","0"
"7896422507103","GN CLORIDRATO DE CIPROFLOXACINO 500MG C/14 CPR MEDLEY","B","03 - Preço Controlado Plugpharma","26,84","22,19","","","","3","14"
"7891158104138","SOF D 50.000UI C/4 CAPS MOLE","E","02 - Preço Controlado Plugpharma","71,67","71,79","","","","2","0"
"7898560664021","SYNTOCINON 40UI/ML SPRAY NASAL 5ML","E","02 - Preço Controlado Plugpharma","46,04","45,14","","","","1","1"
"7896512976574","SAB PHEBO COCO DA BAHIA 100G","C","","5,90","6,15","","","","2","0"
"7896676420111","AFRAT 150MG C/1 CPR","E","02 - Preço Controlado Plugpharma","34,80","38,49","","","","0","0"
"4005808305964","DES AERO MAN NIVEA ACTIVE DRY SILVER 150ML","E","LEVE E PAGUE PERFUMARIA","12,99","12,65","","","","0","0"
"3282770204667","CR REPARADOR AVENE CICALFATE+ 40ML","E","DERMOCOSMETICOS","79,11","78,79","","","","0","2"
"7891317472054","HEIMER 10MG C/30 CPR","E","03 - Preço Controlado Plugpharma","53,76","55,99","","","","0","1"
"7891142201799","NOUVE BIOTIN C/30 CAPS","E","","110,14","151,15","","","","0","0"
"4005900559500","CR FACIAL EUCERIN ANTIPIGME DIA FPS30 50ML","E","DERMOCOSMETICOS","269,91","197,99","","","","0","0"
"7896206403652","CRESTOR 5MG C/60 CPR REVEST","E","02 - Preço Controlado Plugpharma","200,37","193,41","","","","1","1"
"7896658006432","ACHEFLAN 5MG/G CR 30G","E","03 - Preço Controlado Plugpharma","60,23","54,09","","","","1","1"
"7891317013608","CARBOLITIUM 300MG C/60 CPR","E","PROPAGADO","49,51","52,99","","","","1","1"
"7896000624871","CHUP KUKA TAM 2 REF 2487","E","","14,90","14,49","","","","1","2"
"7898623957350","KIT SALON LINE HIDRA MULTY KIDS SH+COND 300ML","D","","19,90","13,95","","","","2","2"
"3282770153477","GEL LIMP ACTINE DARROW 140G","E","DERMOCOSMETICOS","45,36","38,89","","","","2","2"
"7896255766852","DUSPATALIN 200MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","185,13","185,79","","","","2","2"
"9001616244100","MAM MAM EASY ACTIVE ROSA C/330 ML REF 4834 330ML","E","","76,50","77,49","","","","2","2"
"7891317420833","ASTRO 500MG C/2 CPR REVEST","E","02 - Preço Controlado Plugpharma","14,32","14,79","","","","1","1"
"7896438200609","CARB UP GEL MORANGO 30G","E","","2,50","3,99","","","","0","0"
"7896014183111","TIN CASTING CREME GLOSS CASTANHO CLARO COR 500","E","","27,99","38,85","","","","2","3"
"7896094915060","BIOTONICO FONTOURA MORANGO 400ML","E","SUPLEMENTO ALIMENTAR","42,41","36,19","","","","1","1"
"7891106914956","CANESTEN 10MG C/30ML","E","01 - Preço Controlado Plugpharma","42,61","35,29","","","","0","0"
"7896226109930","CALDE MAX 2000UI C/30 CPR","E","PROPAGADO","175,41","170,09","","","","1","1"
"7896000629074","CHUP KUKA TAM 2 REF 2907","E","","27,90","27,75","","","","1","2"
"7896007550890","ABS INTIMUS SUAVE NOTURNO ABAS C/30 UNID","E","PERFUMARIA CESTÃO","24,90","25,75","","","","3","4"
"7891268100228","ALDACTONE 50MG C/30 CPR","E","03 - Preço Controlado Plugpharma","56,74","62,59","","","","1","1"
"7891033570492","APAR BARBEAR DR JONES THE RAZOR 4","C","","29,90","24,15","","","","0","1"
"7891010250782","PROT SOLAR FACIAL MINESOL NEOSTRATA PELE CLARA FPS70 40G","E","DERMOCOSMETICOS","92,61","96,29","","","","3","2"
"7896382706677","PROZAC 20MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","153,33","142,59","","","","2","2"
"7896261012608","DIOVAN AMLO FIX 320+10MG C/28 CPR REVEST","E","02 - Preço Controlado Plugpharma","192,75","186,05","","","","3","0"
"7896004707198","GN CARBAMAZEPINA 200MG C/20 CPR GERMED","E","BORA VENDER GENÉRICO 3.0","13,20","15,89","","","","0","0"
"7891150044616","SAB DOVE ORIGINAL 90G CX C/6","B","","31,90","22,89","","","","6","5"
"7891000368626","BARRA CHOCOLATE NESTLE GALAK 80G","B","","8,99","8,99","","","","12","11"
"5702150153906","VURTUOSO 20MG C/30 CPR RESVEST","D","03 - Preço Controlado Plugpharma","293,43","290,99","","","","0","1"
"7896523201801","GN CETOCONAZOL 20MG/G SH 100ML CIMED","B","02 - Preço Controlado Plugpharma","21,38","16,79","","","","3","5"
"7899547505085","GN DESLORATADINA 0,5MG/ML XPE 60ML PRATI","D","01 - Preço Controlado Plugpharma","23,24","16,29","","","","0","2"
"7896004767130","GN HEMITARTARATO DE ZOLPIDEM 10MG C/30 CPR REVEST EMS","B","BORA VENDER GENÉRICO 3.0","19,87","11,49","","","","6","7"
"7908458326150","CR PENTEAR SALON LINE KIDS CACHINHOS NUTRIDOS CHOCOLATE 1KG","D","","34,90","29,89","","","","2","1"
"7896004742199","GN TIBOLONA 2,5MG C/30 CPR EMS","E","BORA VENDER GENÉRICO 3.0","47,21","26,99","","","","5","3"
"7891058003920","ANADOR 1G C/4 CPR","E","PROPAGADO","6,50","6,49","","","","0","0"
"7898040325237","MARESIS 0,9% BABY SPRAY NASAL 100ML","E","PROPAGADO","47,88","48,49","","","","1","1"
"7896094206410","VENZER HCT 16+12,5MG C/30 CPR","E","PROPAGADO","65,98","61,89","","","","5","4"
"7896714273822","NEOLEFRIN DIA 800+20MG C/20 CPR NEOQ","E","02 - Preço Controlado Plugpharma","14,16","10,59","","","","13","5"
"7891350033427","TIN BIOCOLOR PRETO AZULADO 2.0","E","","11,90","13,75","","","","3","2"
"7899824401109","ZIRVIT VITA C/30 CPS","E","","70,23","64,89","","","","0","0"
"7509552917420","SPRAY LOREAL MAGIC RETOUCH LOURO ESCURO 75ML","E","","46,90","48,89","","","","0","0"
"7896004726724","HORMOSKIN 40+0,5+0,1MG CR 15G","E","02 - Preço Controlado Plugpharma","84,57","84,49","","","","1","1"
"7891040005819","MICROPOROSA NEXCARE BRANCO 12 X 4,5M","E","","10,99","11,69","","","","2","0"
"7891033534715","SH EUDORA SIAGE MATIZADOR LOIRO EXPERT 250ML","D","","48,90","37,99","","","","1","1"
"7896181920410","CORUS 50MG C/30 CPR REVEST","C","03 - Preço Controlado Plugpharma","12,00","6,89","","","","5","6"
"7896006219927","GN AMOXICILINA+CLAVULANATO 250MG+62,5MG/5ML SUSP 75ML UNIAO","E","BORA VENDER GENÉRICO 3.0","54,56","39,99","","","","1","1"
"7898949409731","SH TIO NACHO ERVAS 415ML","E","","34,90","43,95","","","","2","2"
"7500435172561","APAR DEPIL GILLETTE VENUS SENSITIVE C/4 UNID","C","","27,90","23,33","","","","6","6"
"9002490247379","ENERGETICO RED BULL MELANCIA 250ML","E","","11,90","11,79","","","","4","6"
"7899674017079","DES AERO ABOVE WOMEN LADY 150ML","D","","8,99","8,19","","","","3","4"
"7896094210370","RECONTER 20MG/ML GTS 30ML","E","PROPAGADO","146,56","155,79","","","","1","2"
"7895800304211","CHICLETE TRIDENT HORTELA 8G C/5 UNID","C","","2,90","3,79","","","","29","26"
"7891035990458","PRES JONTEX PELE COM PELE C/4 UNID","D","","25,70","26,99","","","","1","0"
"7896672202872","CLENIL HFA 200MCG SPRAY C/200 DOSES","B","PROPAGADO","67,62","72,19","","","","2","1"
"7896004700458","GN AMOXICILINA 250MG/5ML 150ML EMS","C","BORA VENDER GENÉRICO 3.0","23,92","14,08","","","","7","4"
"7891150063457","COND SEDA HIDRAT MICELAR BY NIINA SECRETS 325ML","E","","12,90","16,85","","","","0","0"
"7896311710010","WHEY 100% PURE MORANGO 900G","E","","139,90","138,09","","","","2","0"
"7501006721317","COND PANTENE RESTAURACAO 400ML","E","","28,50","32,59","","","","2","3"
"7898074610453","SPIDUFEN 770MG C/10 CPR","E","02 - Preço Controlado Plugpharma","32,35","29,59","","","","1","2"
"7891142981240","SERUM IVY C MANTECORP FERULIC 30G","E","DERMOCOSMETICOS","249,84","195,69","","","","0","1"
"7891317448783","RISS 3MG C/30 CPR","E","02 - Preço Controlado Plugpharma","48,23","53,59","","","","0","0"
"7898040328368","DORMONID 15MG C/30 CPR","E","02 - Preço Controlado Plugpharma","121,57","128,19","","","","0","1"
"8902220114845","OLMECOR 20MG C/30 CPR REVEST","E","03 - Preço Controlado Plugpharma","43,14","40,19","","Leve 2 e pague R$39,66 cada","","2","0"
"7908615090597","ESM COLORAMA DIVERTIDAMENTE AMARELO RADIANTE 8ML","E","","8,99","6,59","","","","1","2"
"7891051037618","ESC DENT ORAL B 30 MACIA INDICATOR","E","","15,99","11,09","","","","0","2"
"7891350037128","ESM RISQUE DIAMOND GEL VERMELHO CEREJA 9,5ML","E","","9,90","12,99","","","","3","1"
"7891000247624","COOKIES NESTLE NEGRESCO 60G","E","","3,30","4,15","","","","2","1"
"6920354824395","CR DENTAL COLGATE NATURAL EXTRACTS PURIFICANTE 90G","E","","10,90","11,05","","","","1","1"
"7891317016432","ALTA D 50.000UI C/4 CAPS MOLE","E","LEVE E PAGUE FARMARCAS","82,07","81,39","","","","2","0"
"5702191025637","AZELAN GEL 30G","C","PROPAGADO","76,87","72,10","","","","3","2"
"7896342452385","COLAR CERVICAL MERCUR P BRANCO","E","","53,90","56,05","","","","0","0"
"7891350038897","TIN BIOCOLOR HOMEM BOZZANO CASTANHO CLARO","E","","34,90","32,29","","","","1","1"
"7891350042535","ESM RISQUE MEU JEITO A ARTISTA SOU EU 8ML","E","","6,99","7,99","","","","2","2"
"7896676436266","ROXETIN 20MG C/30 CPR CRISTALIA","E","PROPAGADO","113,21","118,99","","","","0","0"
"7891010878016","OLEO JOHNSONS BABY AMENDOAS 200ML","E","","63,99","59,89","","","","1","1"
"7897337716871","ZETSIM 10/20MG C/30 CPR","E","02 - Preço Controlado Plugpharma","93,28","98,39","","","","1","1"
"7896006298526","VODOL 20MG/G CR 28G","E","03 - Preço Controlado Plugpharma","30,12","32,29","","","","2","2"
"7899706124959","CR FACIAL LOREAL REVITALIFT LASER X3 CICATRI-CORRECT 30ML","E","","68,90","64,95","","","","0","1"
"7896714226705","GN CITRATO DE SILDENAFILA 50MG C/4 CPR REVEST NEOQUI","B","PROMOÇOES LEVE E PAGUE","7,49","6,09","","","","8","1"
"7891033761104","KIT AUSTRALIAN GOLD PROT SOLAR FPS30 SPRAY GEL+ACELER 237ML","E","","96,90","95,85","","","","3","3"
"7896094927889","EPAREMA 125MG C/10 CPR","E","03 - Preço Controlado Plugpharma","19,44","17,09","","","","7","3"
"7896094921955","BENEGRIP IMUNO ENERGY C/20 CPR EFERV","E","PROPAGADO","30,93","32,01","","","","1","0"
