ean,name,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7891106005616","Aspirina Prevent 300mg 30 Comprimidos Revestidos","55,79","61,99","",""
"7891106006132","Suplemento Vitamínico Protovit Plus Solução Oral Gotas 20ml","20,70","","",""
"7891106006149","Ephynal 400mg caixa com 30 cápsulas","58,69","66,79","",""
"7891106006262","Vitamina C Redoxon 2g 10 Comprimidos Efervescentes","25,59","24,99","",""
"7891106006279","Suplemento de Vitamina C Redoxon 1g Sabor Laranja 10 Comprimidos Efervescentes","18,39","18,99","",""
"7891106006286","Redoxon 200mg/ml Solução Oral Gotas Infantil 20ml","18,29","18,19","",""
"7891106006491","Analgésico Flanax 275mg 20 Comprimidos Revestidos","16,89","17,19","",""
"7891106006507","Analgésico Flanax 550mg 10 Comprimidos Revestidos","23,90","27,39","",""
"7891106007030","Xarelto 10mg 10 Comprimidos Revestidos","98,03","88,37","",""
"7891106007047","Xarelto 10mg 30 Comprimidos Revestidos","244,69","265,13","",""
"7891106900591","Canesten 10mg/g Creme para Tratamento de Micose e Frieira 20g","29,89","32,97","",""
"7891106904582","Qlaira 28 Comprimidos Revestidos","60,09","62,80","",""
"7891106906890","Allurene 2mg caixa com 28 comprimidos","189,79","185,98","","Leve 2 unidades por R$ 148,78 cada"
"7891106907002","Xarelto 15mg 14 Comprimidos Revestidos","144,94","165,99","",""
"7891106907019","Xarelto 15mg 28 Comprimidos Revestidos","228,39","247,43","",""
"7891106907057","Xarelto 20mg 14 Comprimidos Revestidos","143,19","123,71","",""
"7891106907064","Xarelto 20mg 28 Comprimidos Revestidos","228,39","247,43","",""
"7891106907118","Suplemento de Vitamina C Redoxon 1g Sabor Laranja 30 Comprimidos Efervescentes","45,79","47,59","",""
"7891106908184","Xarelto 2,5mg 30 Comprimidos Revestidos","144,65","132,61","",""
"7891106908191","Xarelto 2,5mg 60 Comprimidos Revestidos","304,93","265,19","",""
"7891106908696","Aspirina Microativa Acido Acetilsalicilico 500mg 20 comprimidos","","24,59","",""
"7891106909457","Polivitamínico Beneroc Complex B 100 Drágeas","36,79","","",""
"7891106910118","Aspirina C Sabor Limão 10 Comprimidos Efervescentes","34,79","35,79","",""
"7891106910163","Isoconazol Gyno Icaden Creme Vaginal com 40g + 7 Aplicadores","79,21","","",""
"7891106910989","Analgésico Flanax XR 660mg 8 Comprimidos Revestidos de Liberação Prolongada","28,49","28,89","",""
"7891106911337","Mesigyna Solução Injetável Seringa Preenchida 1ml + Agulha","36,09","37,99","",""
"7891106912303","Cápsula Vaginal 500mg Gino-Canesten + 1 Aplicador","89,99","91,99","",""
"7891106912471","Flanax Naproxeno Sódico 550mg 2 comprimidos","","6,95","",""
"7891106912686","Suplemento de Vitamina C Redoxon Tripla Ação CR 30 Comprimidos Revestidos","45,65","","",""
"7891106912778","Claritin 10mg 12 Comprimidos","20,49","19,99","",""
"7891106912785","Claritin 10mg 6 Comprimidos","10,20","12,99","",""
"7891106913676","Flanax Naproxeno Sódico 275mg 2 comprimidos","","4,59","",""
"7891106913683","Analgésico Flanax 275mg 8 Comprimidos Revestidos","13,99","14,49","",""
"7891106913799","Analgésico Flanax 550mg Dose Extraforte 15 Comprimidos Revestidos","28,39","29,39","",""
"7891106913898","Androcur Ciproterona 100mg 20 comprimidos","","375,00","",""
"7891106913935","Cicloprimogyna 2mg + 025mg caixa com 21 drágeas","12,69","13,39","",""
"7891106913959","Diane 35 2mg+0,035mg 63 Drágeas","67,64","67,39","",""
"7891106913966","Diane 35 2mg+0,035mg 21 Drágeas","31,74","37,79","",""
"7891106914031","Primogyna 1mg 28 Drágeas","48,19","48,59","",""
"7891106914048","Primogyna 2mg 28 Drágeas","87,19","84,49","",""
"7891106914178","Yaz Flex 30 Comprimidos Revestidos","108,33","104,49","",""
"7891106914956","Canesten 10mg/ml Solução Tópica 30ml","33,39","","",""
"7891106914963","Canesten 10mg/ml Solução Tópica Spray 30ml","59,09","64,97","",""
"7891106915076","Aspirina Prevent 100mg 100 Comprimidos Revestidos","59,09","67,79","",""
"7891106915311","Yasmin 3mg/0,03mg 21 Comprimidos Revestidos","86,69","83,00","","Leve 2 unidades por R$ 70,55 cada"
"7891106915335","Yasmin 3mg/0,03mg 63 Comprimidos Revestidos","204,19","211,98","",""
"7891106915342","Yaz 24 + 4 Comprimidos Revestidos","86,69","80,49","",""
"7891106915427","Cipro 500mg 6 Comprimidos Revestidos","209,99","","",""
"7891106915434","Cipro 500mg 14 Comprimidos Revestidos","392,99","416,99","",""
"7891106915595","Firialta 10mg 28 Comprimidos Revestidos","167,16","194,99","","Leve 2 unidades por R$ 152,08 cada"
"7891106915649","Firialta 20mg 28 Comprimidos Revestidos","166,19","197,00","","Leve 2 unidades por R$ 153,66 cada"
"7891106915748","Primogyna 1mg 84 Comprimidos Revestidos","127,59","134,99","",""
"7891106915793","Avalox 400mg 7 Comprimidos Revestidos","305,99","302,00","",""
"7891106915977","Diu Mirena 52mg 1 Endoceptivo + 1 Insertor","1150,39","1167,93","",""
"7891106916042","Angeliq Estradiol 1mg + Drospirenona 2mg 84 comprimidos","","326,01","",""
"7891142115126","Alivium 10 Cápsulas Líquidas 600mg","41,59","44,39","",""
"7891142115386","Alivium 10 Comprimidos 600mg","36,89","","",""
"7891142115478","Alivium Gotas 30ml 50mg/ml","44,39","45,39","",""
"7891142115492","Alivium 100mg/ml Suspensão Gotas Sabor Frutas 20ml","28,90","38,59","Leve 2 e pague R$19,90 cada",""
"7891142115508","Alivium Infantil 30mg/ml Suspenção Oral Sabor Frutas 100ml + Seringa Dosadora","57,79","59,99","",""
"7891142115614","Celestamine Xarope 120ml","61,29","63,19","",""
"7891142115744","Oximax 200mcg 30 Cápsulas com Pó para Inalação + 1 Inalador","60,09","","",""
"7891142115768","Oximax 200mcg Refil 30 Cápsulas com Pó para Inalação","48,09","49,79","",""
"7891142115775","Oximax 400mcg 30 Cápsulas com Pó para Inalação + 1 Inalador","84,39","97,49","",""
"7891142115799","Oximax 400mcg Refil 30 Cápsulas com Pó para Inalação","77,49","78,49","",""
"7891142115911","Apraz 0,25mg 30 Comprimidos","23,49","24,49","",""
"7891142115935","Apraz 0,5mg 30 Comprimidos","48,19","","",""
"7891142115959","Apraz 1,0mg 30 Comprimidos","76,79","81,99","",""
"7891142115973","Apraz 2,0mg 30 Comprimidos","127,99","136,00","",""
"7891142126153","Celestamine Gotas 20ml","45,99","51,59","",""
"7891142128096","Celestone 2mg 10 Comprimidos - Hypera","27,49","27,19","",""
"7891142128133","Celestone 0,5mg 20 Comprimidos","19,29","20,39","",""
"7891142128249","Celestone Elixir 120ml","36,34","43,39","",""
"7891142128546","Celestone Injetável com 1 ampola 1ml 4mg","9,99","","",""
"7891142128638","Celestone Soluspan 3mg/ml + 3mg/ml Solução Injetável 1 Ampola 1ml","22,49","29,19","Leve 2 e pague R$18,90 cada",""
"7891142130822","Milgamma 150mg 30 Drágeas","77,59","76,49","",""
"7891142137135","Pratium 140mg Frasco 15ml","29,90","35,19","",""
"7891142141279","Diprosone 0,5mg/ml creme bisnaga 30g","49,79","49,79","",""
"7891142141286","Diprosone 0,5mg/ml Suspensão Frasco 30ml","49,49","49,19","",""
"7891142141293","Diprosone 0,5mg/ml pomada bisnaga 30g","43,49","52,39","",""
"7891142142214","Diprosalic 064 + 30mg pomada bisnaga com 30g","41,19","40,99","",""
"7891142142221","Diprosalic 064 + 20mg Solução Dermatológica 30ml","49,99","50,79","",""
"7891142142252","Diprospan 5mg/ml + 2mg/ml Suspensão Injetável 1 Ampola 1ml + Seringa Esterilizada com Sistema de Segurança","42,79","41,79","",""
"7891142142283","Diprogenta 064 + 1mg pomada bisnaga com 30g","45,69","44,99","",""
"7891142142290","Diprogenta 064 + 1mg creme bisnaga com 30g + e20","39,19","43,19","",""
"7891142142351","Diprospan Hypak 5mg/ml + 2mg/ml Suspensão Injetável 1 Seringa Preenchida 1ml + Agulha","43,49","51,99","",""
"7891142156020","Fluir 12mcg 30 cápsulas + inalador","67,19","","",""
"7891142156211","Fluir Refil 12mcg 30 Cápsulas","58,89","","",""
"7891142156235","Fluir Refil 12mcg 60 Cápsulas","95,59","","",""
"7891142165770","Macrodantina 100mg 28 Cápsulas","13,59","15,79","",""
"7891142165794","Macrodantina 100mg 144 Cápsulas","72,99","76,49","",""
"7891142171061","Antialérgico Polaramine 2,8mg/ml Solução Gotas Sabor Frutas 20ml","39,89","42,29","",""
"7891142171191","Antialérgico Polaramine Creme 10mg/g 30g","23,09","24,09","",""
"7891142171719","Antialérgico Polaramine 20 Comprimidos","27,59","28,98","",""
"7891142171733","Antialérgico Polaramine Repetabs 6mg 12 Drágeas","32,49","35,88","",""
"7891142171757","Antialérgico Polaramine 0,4mg/ml Solução Oral Sabor Frutas 120ml + Copo Dosador","32,59","35,40","",""
"7891142177032","Predsim 5mg 10 Comprimidos","10,64","","",""
"7891142177049","Predsim 5mg 20 Comprimidos","19,74","","",""
"7891142177056","Predsim 20mg 10 Comprimidos","34,79","36,79","",""
"7891142177124","Predsim 11mg/ml Solução Gotas 20ml","41,29","41,99","",""
"7891142177155","Predsim 3mg/ml Solução Oral 100ml + Pipeta Dosadora","54,99","60,59","",""
"7891142177162","Predsim 3mg/ml Solução Oral 60ml + Pipeta Dosadora","30,69","34,19","",""
"7891142177209","Predsim 40mg 10 Comprimidos","73,55","","",""
"7891142177216","Predsim 40mg 7 Comprimidos","53,43","","",""
"7891142180766","Quadriderm Creme 20g","49,69","56,19","",""
"7891142180773","Quadriderm Pomada 20g","47,79","56,19","",""
"7891142200143","Predsim Prednisolona 20mg 20 comprimidos","","70,99","",""
"7891142201621","Alivium Ibuprofeno 400mg 8 cápsulas","","23,39","",""
"7891142201638","Alivium Ibuprofeno 400mg 10 cápsulas","","28,39","",""
"7891142202161","Velunid 450mg + 50mg 60 Comprimidos","116,69","","",""
"7891142202178","Velunid 450mg + 50mg 30 Comprimidos","65,69","75,99","",""
"7891142202833","Garasone 1mg/ml + 3mg/ml Solução Oftálmica 20ml","26,29","29,19","",""
"7891142203410","Alivium 400mg 3 Cápsulas Líquidas","7,29","9,39","",""
"7891142203434","Alivium 400mg 20 Cápsulas Líquidas","39,19","54,70","",""
"7891142205490","Alivium 200mg/ml Frasco Gotejador 20ml de Suspensão Oral","57,59","57,99","",""
"7891142206329","Addera D3 14.000ui 4 Cápsulas Moles","70,07","64,26","","Leve 2 unidades por R$ 57,31 cada"
"7891142206367","Addera D3 30.000ui 2 Cápsulas Moles","64,04","","",""
"7891142207500","Calminex Diclo Aerossol 85ml","34,15","37,58","Leve 2 e pague R$30,06 cada","Leve 2 unidades por R$ 29,9 cada"
"7891142981271","PredSim 40mg 10 Comprimidos Revestidos","74,48","","",""
"7891142981301","Predsim 5mg 20 Comprimidos Revestidos","21,31","22,59","",""
"7891142981318","Predsim 5mg 10 Comprimidos Revestidos","10,50","11,29","",""
"7891142981356","PredSim 20mg 20 Comprimidos Revestidos","58,96","62,79","",""
"7891142981363","Predsim 20mg 10 Comprimidos Revestidos","30,18","32,99","",""
"7891142981394","Predsim 40mg 7 Comprimidos Revestidos","53,43","56,99","",""
"7891142982094","Solução Capilar Pielus Mx 50mg/ml 100ml","94,49","83,20","",""
"7891142982100","Coristina D Pro 16 Comprimidos","35,69","39,65","",""
"7891142982155","Coristina D Pro 8 Comprimidos","21,29","24,03","",""
"7891142982179","Coristina D Pro Cloridrato Fenillefrina 4mg + Paracetamol 400mg + Maleato de Clorfeniramina 4mg 4 comprimidos","","11,59","",""
"7891142982384","Alivium 400mg 8 Cápsulas Líquidas","17,31","","",""
"7891142982407","Alivium 400mg 10 Cápsulas Líquidas","21,59","","",""
"7891142982889","Predsim 10mg 10 Comprimidos Revestidos","17,89","20,29","",""
"7891142982971","Coristina D Congest Xarope Sabor Uva 120ml + Copo Dosador","16,49","20,36","",""
"7891142983442","Evortia 5mg 30 Comprimidos Revestidos","80,70","70,40","",""
"7891142983473","Evortia 10mg 30 Comprimidos Revestidos","132,96","116,00","",""
"7891142983480","Evortia 10mg 60 Comprimidos Revestidos","239,34","208,80","",""
"7891142983497","Evortia 15mg 60 Comprimidos Revestidos","406,83","354,92","",""
"7891142983534","Evortia 20mg 60 Comprimidos Revestidos","478,67","417,60","",""
"7891158000195","Noctal 2mg caixa com 20 comprimidos","24,59","27,09","",""
"7891158000317","Depakene 300mg 25 Comprimidos Revestidos de Liberação Entérica","36,49","37,79","",""
"7891158000898","Depakene  500mg caixa com 50 comprimidos revestidos","83,59","87,49","",""
"7891158000942","Depakene  250mg frasco com 25 cápsulas","27,29","30,39","",""
"7891158028526","Klaricid UD 500mg 10 Comprimidos","231,39","245,00","",""
"7891158038860","Klaricid UD 500mg 7 Comprimidos","161,89","169,99","",""
"7891158042423","Klaricid 50mg/ml Pediátrico Suspensão Oral 60ml + Seringa Dosadora","153,30","186,99","",""
"7891158042430","Klaricid 25mg/ml Pediátrico Suspensão Oral 60ml + Seringa Dosadora","89,99","95,50","",""
"7891158100901","Lipidil 200mg 30 Cápsulas","142,79","164,00","",""
"7891158101656","Revoc 50mg 30 Comprimidos Revestidos","97,09","96,99","",""
"7891158101687","Revoc 100mg 30 Comprimidos Revestidos","188,99","186,98","",""
"7891158101724","Divalproato de Sódio ER 250mg Abbott 30 Comprimidos Revestidos","40,79","","",""
"7891158101755","Divalproato de Sódio ER 500mg 30 Comprimidos Revestidos","55,49","","",""
"7891158101809","Divalcon ER 250mg 30 Comprimidos Revestidos de Liberação Prolongada","41,39","44,59","",""
"7891158101830","Divalcon ER 500mg 30 Comprimidos Revestidos","78,89","93,99","",""
"7891158102950","Cobavital 30 Microcomprimidos","32,99","35,99","",""
"7891158103063","Depakote ER 250mg cx 60 comp rev","123,16","100,73","",""
"7891158103070","Depakote ER 500mg cx 60 comp rev","248,05","202,88","",""
"7891158103155","Luvox 100mg 60 Comprimidos Revestidos","525,98","490,99","",""
"7891158103285","Depakene 250mg/5ml Xarope 100ml","21,19","22,99","",""
"7891158103346","Divalcon ER 500mg 60 Comprimidos Revestidos","110,89","113,49","",""
"7891158103353","Divalcon ER 250mg 60 Comprimidos Revestidos","59,59","65,19","",""
"7891158103384","Revoc 100mg 60 Comprimidos Revestidos","284,89","332,99","",""
"7891158103438","Rubenti 200mg 30 Cápsulas De Liberação Prolongada","115,29","120,98","",""
"7891158103445","Rubenti 200mg 60 Cápsulas De Liberação Prolongada","205,49","214,00","",""
"7891158103599","Piascledine 300mg 90 Cápsulas Gelatinosas Duras","375,90","406,97","",""
"7891158103964","Sof D 1.000ui 30 Cápsulas Gelatinosas Moles","40,40","","",""
"7891158104008","Sof D 2.000ui 30 Cápsulas Gelatinosas Moles","39,98","46,99","",""
"7891158104046","Sof D Colecalciferol 5.000UI 30 cápsulas","","71,99","",""
"7891158104060","Sof D 7.000ui 8 Cápsulas Gelatinosas Moles","30,19","32,99","",""
"7891158104091","Sof D 10.000ui 4 Cápsulas Gelatinosas Moles","31,70","31,79","",""
"7891158104138","Sof D 50.000ui 4 Cápsulas Gelatinosas Moles","71,79","74,99","",""
"7891158105074","Livanel Etonogestrel 0,120mg + Etinilestradiol 0,015mg Sachê Com 1 Anel Vaginal","59,90","87,99","",""
"7891158105456","Lipidil 160mg 90 Comprimidos Revestidos","358,58","293,68","",""
"7891158105814","Rivacrist 10mg 30 Comprimidos Revestidos","55,00","160,00","",""
"7891158106002","Movydia 200mg 10 Cápsulas Duras","35,19","36,59","",""
"7891158106019","Movydia 200mg 30 Cápsulas Duras","107,99","100,99","",""
"7891158106170","Rivacrist 10mg 10 Comprimidos Revestidos","36,34","","",""
"7891158106200","Rivacrist 15mg 28 Comprimidos Revestidos","60,00","","",""
"7891158106262","Zeropin 75mg 28 Cápsulas Duras","45,90","62,79","",""
"7891158106293","Zeropin 150mg 28 Cápsulas Duras","59,00","101,49","",""
"7891158106446","Pedialyte Max 60 mEq com Zinco Sabor Uva 500ml","35,99","28,18","Leve 2 e pague R$30,59 cada","Leve 2 unidades por R$ 23,95 cada"
"7891158106453","Pedialyte Max Sabor Morango 500ml","35,99","28,18","Leve 2 e pague R$30,59 cada","Leve 2 unidades por R$ 23,95 cada"
"7891158106460","Probiótico Pedialyte Max Sabor Coco Solução 500ml","","28,18","","Leve 2 unidades por R$ 23,95 cada"
"7891158106477","Pedialyte Max Sabor Maçã Solução 500ml","","28,18","","Leve 2 unidades por R$ 23,95 cada"
"7891268100204","Aldactone 100mg caixa com 16 comprimidos","39,89","44,39","",""
"7891268100211","Aldactone 25mg caixa com 30 comprimidos","39,59","38,59","",""
"7891268100228","Aldactone 50mg caixa com 30 comprimidos","62,59","61,59","",""
"7891268100709","Caverject 10mcg 1 Frasco-ampola Pó Para Solução Injetável Intracavernoso + 1 Seringa Com 1ml de Diluente + 2 Agulhas Estéreis","110,39","","",""
"7891268100716","Caverject 20mcg 1 Frasco-ampola Pó Para Solução Injetável Intracavernoso + 1 Seringa Com 1ml de Diluente + 2 Agulhas Estéreis","143,89","","",""
"7891268101416","Dalacin C 300mg caixa com 16 cápsulas","167,99","163,99","",""
"7891268101621","Zoltec Fluconazol 150mg 1 cápsula","","93,49","",""
"7891268101706","Depo-Medrol 40mg/ml Suspensão Injetável 1 Frasco Ampola 2ml","26,09","26,49","",""
"7891268101782","Depo Provera 150mg suspensão injetável 1 frasco contendo 1ml + 1 seringa preenchida(s)","46,69","54,79","",""
"7891268101799","Depo-Provera 150mg Frasco-ampola 1ml Uso Intramuscular","45,09","44,19","",""
"7891268101812","Zoltec 150mg 2 Cápsulas","184,99","184,99","",""
"7891268102208","Dostinex 0,5mg 2 Comprimidos","106,99","","",""
"7891268102215","Dostinex Cabergolina 0,5mg 8 comprimidos","","406,00","",""
"7891268103342","Genotropin Somatropina 12mg 1 Caneta Preenchida","","2219,52","",""
"7891268106213","Provera 10mg caixa com 14 comprimidos","34,89","40,79","",""
"7891268113013","Vibramicina 100mg 20 Comprimidos Solúveis","122,99","121,49","",""
"7891268116250","Lyrica Pregabalina 75mg 28 cápsulas","","147,29","",""
"7891268118001","Ponstan 500mg caixa com 24 comprimidos","39,49","40,79","",""
"7891268118070","Eliquis 2,5mg 20 Comprimidos Revestidos","118,11","96,60","",""
"7891268118087","Eliquis 2,5mg 60 Comprimidos Revestidos","354,44","193,26","",""
"7891268118094","Eliquis 5mg 20 Comprimidos Revestidos","118,11","96,60","",""
"7891268118100","Eliquis 5mg 60 Comprimidos Revestidos","354,44","193,26","",""
"7891268130065","Zitromax 500mg 3 Comprimidos Revestidos","39,29","40,79","",""
"7891268130072","Zitromax 500mg 2 Comprimidos Revestidos","40,69","38,59","",""
"7891268144024","Feldene 20mg caixa com 15 cápsulas","61,69","","",""
"7891268144086","Feldene 20mg caixa com 10 cápsulas","37,29","","",""
"7891268148725","Olmetec 20mg caixa com 30 comprimidos","169,52","133,10","",""
"7891268148756","Olmetec 40mg 30 Comprimidos","195,02","148,87","",""
"7891268148923","Olmetec Anlo 20mg + 5mg 30 Comprimidos Revestidos","147,83","125,74","",""
